AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2728.0,-12736.0,4588.0,32767.0,20346.0,108.0
748.0,-11908.0,7488.0,32767.0,16243.0,1415.0
1468.0,-9600.0,9420.0,32767.0,13122.0,1528.0
1056.0,-10052.0,11076.0,32767.0,11839.0,-112.0
240.0,-5348.0,11416.0,32767.0,10284.0,-1251.0
-148.0,-2152.0,13868.0,32767.0,7903.0,-2060.0
-1312.0,2768.0,16704.0,22567.0,3444.0,-2786.0
-1340.0,1440.0,17476.0,6570.0,-1941.0,-2342.0
760.0,-1164.0,15052.0,-3383.0,-3640.0,-2528.0
1288.0,-100.0,14692.0,-11911.0,-2541.0,-245.0
100.0,660.0,17852.0,-27650.0,-4794.0,2022.0
-1124.0,-2692.0,15716.0,-32768.0,-11588.0,3114.0
3760.0,-9788.0,11832.0,-32768.0,-13596.0,3691.0
2764.0,-12396.0,8332.0,-32768.0,-12763.0,4869.0
2944.0,-12204.0,6572.0,-32768.0,-11531.0,5511.0
2580.0,-13796.0,6784.0,-32768.0,-11715.0,6335.0
3940.0,-21840.0,3708.0,-32167.0,-11901.0,6117.0
4408.0,-15780.0,1760.0,-27026.0,-7761.0,3724.0
2640.0,-14720.0,1288.0,-25616.0,-6360.0,4240.0
2620.0,-16204.0,1652.0,-24980.0,-6708.0,4752.0
3836.0,-22188.0,-1236.0,-17407.0,-6266.0,3274.0
4204.0,-19604.0,-1532.0,-8476.0,-671.0,856.0
2444.0,-17996.0,-396.0,-3135.0,1276.0,620.0
2728.0,-19240.0,716.0,2651.0,163.0,302.0
4680.0,-22128.0,-2016.0,13247.0,3392.0,-1012.0
3240.0,-15652.0,-508.0,16318.0,7451.0,-1879.0
1836.0,-17048.0,2796.0,16572.0,5978.0,-1874.0
3648.0,-19364.0,1268.0,23320.0,5386.0,-1864.0
3688.0,-12968.0,1060.0,20652.0,9452.0,-1783.0
0.0,-10064.0,7140.0,10208.0,5268.0,-479.0
1588.0,-13752.0,7152.0,2317.0,-1196.0,1248.0
3300.0,-16428.0,3184.0,858.0,-2651.0,-280.0
4292.0,-15868.0,1504.0,598.0,1200.0,-1169.0
2344.0,-13536.0,4412.0,-1092.0,1813.0,678.0
2804.0,-17164.0,4388.0,-1077.0,128.0,645.0
3520.0,-15900.0,3008.0,-552.0,133.0,36.0
3520.0,-17772.0,2916.0,940.0,1315.0,-93.0
3452.0,-17664.0,3576.0,4776.0,2407.0,-217.0
4144.0,-17972.0,2332.0,9957.0,4644.0,-602.0
3656.0,-16980.0,3252.0,13445.0,6960.0,-854.0
2928.0,-15772.0,4972.0,14719.0,7160.0,-1414.0
2540.0,-11656.0,5932.0,10823.0,4977.0,-880.0
2404.0,-14596.0,6896.0,5795.0,2851.0,35.0
3740.0,-17568.0,6052.0,8170.0,2958.0,-968.0
4772.0,-17300.0,4748.0,14741.0,5798.0,-1087.0
3576.0,-15668.0,6052.0,18801.0,7990.0,-1068.0
1956.0,-11824.0,8740.0,15521.0,6860.0,-264.0
2172.0,-13540.0,9616.0,10465.0,3638.0,-676.0
4176.0,-17552.0,6544.0,15215.0,4475.0,-1707.0
5256.0,-18192.0,6440.0,29302.0,10938.0,-2430.0
860.0,-5164.0,10972.0,28536.0,11955.0,732.0
-232.0,-8388.0,14852.0,15513.0,5131.0,1002.0
2164.0,-11760.0,13196.0,10019.0,1699.0,-421.0
3896.0,-14616.0,10880.0,17168.0,4687.0,-1688.0
2252.0,-8420.0,12868.0,21354.0,6800.0,-130.0
868.0,-8304.0,12988.0,18150.0,5040.0,-165.0
2208.0,-9784.0,14008.0,18888.0,5097.0,-418.0
3368.0,-10816.0,13384.0,27107.0,8969.0,-1388.0
724.0,-3544.0,15460.0,27077.0,9680.0,-884.0
-1128.0,52.0,18720.0,13113.0,5406.0,-127.0
-480.0,-1124.0,17580.0,-5526.0,-827.0,-893.0
-276.0,-944.0,17712.0,-23723.0,-6023.0,-702.0
380.0,-3956.0,15092.0,-32768.0,-10466.0,257.0
1792.0,-5524.0,11288.0,-32768.0,-12828.0,1816.0
1084.0,-13884.0,11688.0,-32768.0,-15676.0,2917.0
4572.0,-17188.0,6676.0,-32768.0,-14359.0,3572.0
4804.0,-13960.0,3652.0,-27560.0,-9274.0,3688.0
3656.0,-13008.0,4924.0,-25754.0,-5125.0,3559.0
3340.0,-18836.0,6460.0,-20663.0,-5434.0,3602.0
4552.0,-16068.0,4880.0,-19670.0,-3704.0,1025.0
1692.0,-11028.0,2628.0,-25995.0,-5481.0,3149.0
3308.0,-17692.0,2228.0,-24539.0,-5217.0,2246.0
5124.0,-22104.0,556.0,-14717.0,-2979.0,2271.0
4816.0,-18584.0,-1584.0,-7558.0,1287.0,1140.0
2212.0,-12724.0,-8.0,-10445.0,1926.0,1415.0
1776.0,-13060.0,1492.0,-17490.0,-789.0,2491.0
3276.0,-19180.0,-2156.0,-16622.0,-3047.0,1890.0
3696.0,-17564.0,-4948.0,-12251.0,-734.0,1288.0
2616.0,-15796.0,-4556.0,-10053.0,1828.0,1307.0
2060.0,-16000.0,-1180.0,-9559.0,1159.0,1574.0
3348.0,-20172.0,-4008.0,-1876.0,1312.0,640.0
5596.0,-25308.0,-6884.0,17200.0,6846.0,-372.0
5328.0,-25600.0,-8344.0,32767.0,16500.0,73.0
6200.0,-22848.0,-9372.0,32767.0,26224.0,-2587.0
2404.0,-12496.0,-3372.0,32767.0,28645.0,-1875.0
532.0,-10740.0,5844.0,32767.0,25412.0,1691.0
1300.0,-11712.0,6128.0,32767.0,23582.0,4218.0
756.0,-4312.0,6376.0,32767.0,24422.0,7495.0
-2996.0,3044.0,14448.0,32767.0,19142.0,8924.0
-4440.0,-852.0,19296.0,29917.0,8743.0,4273.0
-4324.0,-996.0,20732.0,9325.0,-254.0,-1172.0
-1372.0,-1736.0,15484.0,400.0,-4374.0,-3620.0
96.0,-324.0,14748.0,-5191.0,-2820.0,-1848.0
-1312.0,-680.0,16796.0,-17256.0,-3593.0,-345.0
-2004.0,-2764.0,16660.0,-32705.0,-8130.0,-1558.0
-1956.0,-2064.0,16316.0,-32768.0,-15613.0,-2842.0
1040.0,-4896.0,9960.0,-32768.0,-21447.0,-1520.0
996.0,-11356.0,4888.0,-32768.0,-23149.0,1576.0
3044.0,-17520.0,-848.0,-32768.0,-20213.0,2842.0
5208.0,-19156.0,-1916.0,-32768.0,-13764.0,3975.0
3756.0,-18788.0,-176.0,-32768.0,-8997.0,4410.0
2756.0,-16860.0,-2380.0,-32489.0,-7304.0,2602.0
2732.0,-15796.0,-2460.0,-31228.0,-6078.0,320.0
2816.0,-15408.0,-3832.0,-30317.0,-5182.0,-131.0
3084.0,-17648.0,-4044.0,-27172.0,-3985.0,-304.0
3196.0,-18544.0,-7200.0,-20084.0,-1380.0,-506.0
3920.0,-19820.0,-8380.0,-8650.0,1991.0,303.0
2528.0,-16180.0,-7936.0,-2917.0,3310.0,832.0
2192.0,-16968.0,-6248.0,1987.0,3796.0,623.0
3436.0,-20288.0,-7580.0,12081.0,5178.0,-206.0
4336.0,-20268.0,-8444.0,30018.0,10005.0,-15.0
4304.0,-18904.0,-10216.0,32767.0,15762.0,2117.0
3160.0,-13768.0,-5220.0,32767.0,17268.0,-600.0
3012.0,-17160.0,-1232.0,32767.0,15058.0,2490.0
3800.0,-18688.0,-2168.0,32767.0,13887.0,742.0
2236.0,-10772.0,2028.0,32767.0,12957.0,1275.0
328.0,-10836.0,5668.0,28392.0,8097.0,3106.0
740.0,-12600.0,8520.0,19320.0,4256.0,3255.0
1624.0,-14552.0,9080.0,15868.0,1853.0,1017.0
2304.0,-12308.0,8504.0,13770.0,1311.0,-857.0
896.0,-9220.0,8880.0,7397.0,328.0,823.0
1872.0,-13560.0,8800.0,3879.0,210.0,608.0
2316.0,-16232.0,9476.0,7341.0,107.0,-1356.0
3960.0,-16932.0,7600.0,16334.0,2981.0,-695.0
3512.0,-14964.0,7532.0,24385.0,7409.0,-275.0
988.0,-8600.0,12344.0,22217.0,6889.0,2012.0
1816.0,-14032.0,12980.0,19831.0,4123.0,1388.0
4028.0,-16120.0,10864.0,29992.0,8589.0,496.0
976.0,-7144.0,13496.0,32767.0,11173.0,1717.0
-1036.0,-4608.0,16244.0,26839.0,6864.0,2457.0
1008.0,-9068.0,14616.0,23915.0,5216.0,1642.0
1460.0,-7272.0,13552.0,27797.0,7244.0,-580.0
-1088.0,-176.0,15804.0,21960.0,7158.0,-211.0
-2960.0,1368.0,18044.0,5794.0,1385.0,-1377.0
-1076.0,-1800.0,16548.0,-5849.0,-2338.0,-810.0
-636.0,200.0,15092.0,-19124.0,-4398.0,-1071.0
-1944.0,2508.0,16124.0,-32768.0,-9799.0,109.0
-1316.0,-5844.0,14280.0,-32768.0,-18376.0,-775.0
3464.0,-17264.0,8804.0,-32768.0,-20049.0,133.0
6096.0,-21316.0,4140.0,-32768.0,-13521.0,-1055.0
7192.0,-18552.0,2820.0,-13976.0,-3448.0,1618.0
5124.0,-18136.0,6700.0,-2556.0,4194.0,2192.0
360.0,-11520.0,9948.0,-3338.0,1939.0,1677.0
2208.0,-14780.0,8072.0,-6527.0,-2286.0,-74.0
3924.0,-15736.0,6444.0,-4271.0,-1443.0,-105.0
3400.0,-14564.0,6436.0,-1153.0,500.0,158.0
2764.0,-14232.0,7380.0,-3134.0,463.0,1055.0
3568.0,-16240.0,6540.0,-4295.0,-602.0,914.0
4160.0,-18424.0,6060.0,-2.0,1063.0,68.0
2972.0,-13440.0,6932.0,132.0,1707.0,485.0
2020.0,-12296.0,7004.0,-6728.0,-471.0,790.0
2088.0,-13284.0,7332.0,-12800.0,-3353.0,1567.0
3676.0,-18348.0,4656.0,-11452.0,-4059.0,1056.0
3360.0,-15360.0,3632.0,-10100.0,-3568.0,806.0
2856.0,-13668.0,3128.0,-14086.0,-3702.0,1159.0
2456.0,-15200.0,2800.0,-16687.0,-5177.0,1732.0
4108.0,-19448.0,1172.0,-13076.0,-4782.0,903.0
4356.0,-18072.0,-480.0,-7912.0,-1927.0,244.0
3292.0,-16464.0,900.0,-4899.0,-277.0,1010.0
3728.0,-19476.0,1656.0,1026.0,570.0,1016.0
4612.0,-21780.0,-532.0,13667.0,3248.0,525.0
6084.0,-22356.0,-2560.0,29270.0,10587.0,-561.0
4460.0,-19608.0,-640.0,32767.0,17148.0,-1186.0
3448.0,-15924.0,1496.0,32767.0,19448.0,-175.0
2392.0,-13696.0,4984.0,32767.0,19280.0,-336.0
-208.0,-6088.0,9168.0,32767.0,15620.0,954.0
-848.0,-4132.0,13652.0,25490.0,8779.0,1897.0
0.0,-7520.0,15028.0,8566.0,2785.0,261.0
40.0,-6732.0,13164.0,-5854.0,-1863.0,-19.0
-188.0,-5152.0,13300.0,-22690.0,-6085.0,408.0
768.0,-10228.0,11140.0,-32768.0,-10248.0,1926.0
684.0,-9260.0,7376.0,-32768.0,-13938.0,2126.0
1556.0,-13356.0,4772.0,-32768.0,-15857.0,4249.0
3364.0,-20056.0,1512.0,-32768.0,-14465.0,4317.0
4520.0,-16636.0,-1864.0,-32768.0,-10843.0,3932.0
1404.0,-11280.0,-2568.0,-32768.0,-9462.0,4784.0
1464.0,-13712.0,-2212.0,-32768.0,-10227.0,5266.0
2520.0,-18892.0,-4968.0,-32768.0,-10053.0,4783.0
2684.0,-19832.0,-9612.0,-29251.0,-7360.0,3853.0
4176.0,-23360.0,-12284.0,-12609.0,391.0,1586.0
1236.0,-15136.0,-7008.0,-28.0,5286.0,4029.0
988.0,-19676.0,-6500.0,9170.0,4911.0,2597.0
2208.0,-20732.0,-7152.0,17663.0,6571.0,278.0
3016.0,-25376.0,-8420.0,32767.0,10444.0,-2433.0
4024.0,-23404.0,-8616.0,32767.0,19414.0,-3015.0
6352.0,-26228.0,-9900.0,32767.0,28048.0,-885.0
1804.0,-14396.0,-7336.0,32767.0,30649.0,-2763.0
-1084.0,-3596.0,6788.0,32767.0,24931.0,6731.0
-1776.0,-10500.0,9624.0,32767.0,18696.0,8356.0
-40.0,-2880.0,10508.0,32767.0,15225.0,5786.0
-2472.0,-3704.0,15644.0,32767.0,8492.0,1230.0
-4600.0,5644.0,14468.0,32767.0,3205.0,-3336.0
-2856.0,7828.0,15028.0,19848.0,-2299.0,-573.0
-2364.0,656.0,14080.0,11072.0,-2855.0,-2001.0
-1340.0,5612.0,16088.0,6673.0,-1595.0,-512.0
-2464.0,2688.0,17436.0,-646.0,-2228.0,1574.0
-2048.0,6056.0,18852.0,-15641.0,-5879.0,582.0
-2284.0,9220.0,17324.0,-32768.0,-12024.0,2021.0
-2044.0,4368.0,13628.0,-32768.0,-17770.0,6776.0
120.0,-7576.0,8840.0,-32768.0,-21591.0,7257.0
2708.0,-11492.0,4504.0,-32768.0,-22065.0,7145.0
1040.0,-13144.0,-636.0,-32768.0,-21305.0,8976.0
2684.0,-17528.0,-3268.0,-32768.0,-19655.0,9156.0
4224.0,-20788.0,-6132.0,-32768.0,-14707.0,8943.0
3552.0,-18920.0,-8812.0,-32768.0,-8190.0,6950.0
2464.0,-18228.0,-3996.0,-32768.0,-4268.0,6337.0
1812.0,-19900.0,-5692.0,-30888.0,-3032.0,5240.0
3036.0,-20124.0,-9832.0,-16490.0,1300.0,2823.0
1716.0,-20160.0,-7444.0,-2886.0,5392.0,2328.0
1032.0,-19820.0,-7384.0,10452.0,7130.0,292.0
1832.0,-20292.0,-7556.0,21836.0,8167.0,-1488.0
2356.0,-19072.0,-11436.0,32085.0,10755.0,-2772.0
1476.0,-14716.0,-6892.0,32336.0,11502.0,-2284.0
2572.0,-19096.0,-4564.0,30162.0,9594.0,-1622.0
252.0,-8732.0,-2068.0,19330.0,5332.0,-781.0
1756.0,-15880.0,728.0,10780.0,1219.0,2416.0
3460.0,-21556.0,-1972.0,15607.0,3019.0,1319.0
608.0,-9512.0,592.0,9796.0,2886.0,-511.0
1040.0,-14052.0,1936.0,1471.0,-16.0,2422.0
3092.0,-20868.0,-712.0,7444.0,1917.0,-1209.0
3484.0,-16828.0,-860.0,16818.0,5893.0,-1519.0
824.0,-11996.0,1312.0,13594.0,6039.0,-1018.0
736.0,-13476.0,2868.0,5031.0,2544.0,347.0
1972.0,-17540.0,3840.0,3748.0,827.0,-1427.0
3788.0,-20396.0,940.0,8850.0,1299.0,-1593.0
3548.0,-18696.0,732.0,16877.0,5423.0,-1083.0
2004.0,-14924.0,3608.0,17042.0,6913.0,-141.0
844.0,-12208.0,6480.0,8896.0,3478.0,132.0
1584.0,-13048.0,6480.0,925.0,161.0,277.0
3132.0,-17172.0,3224.0,765.0,-594.0,1228.0
5152.0,-23856.0,2032.0,12132.0,5302.0,-295.0
3232.0,-18144.0,3376.0,22381.0,9568.0,43.0
1076.0,-11492.0,6588.0,20132.0,8361.0,1435.0
432.0,-12580.0,8044.0,11163.0,4094.0,1848.0
1032.0,-13272.0,8736.0,6023.0,1734.0,254.0
2356.0,-16004.0,7352.0,8681.0,1686.0,570.0
3240.0,-17112.0,5616.0,18062.0,5789.0,1.0
84.0,-9732.0,9416.0,16024.0,5885.0,805.0
160.0,-11572.0,11812.0,6994.0,1908.0,-351.0
1392.0,-13596.0,10144.0,5652.0,268.0,-1406.0
3428.0,-14376.0,8580.0,8968.0,2430.0,-834.0
2220.0,-14156.0,9076.0,11940.0,5162.0,135.0
128.0,-11828.0,12776.0,10674.0,4932.0,124.0
1696.0,-12552.0,12636.0,4732.0,1677.0,-169.0
3340.0,-18096.0,9040.0,9332.0,3005.0,-746.0
2324.0,-12392.0,9056.0,15818.0,6271.0,259.0
288.0,-9000.0,12884.0,7742.0,4237.0,1894.0
176.0,-11676.0,12780.0,689.0,865.0,779.0
808.0,-9896.0,12064.0,-3296.0,-929.0,605.0
-328.0,-6160.0,12768.0,-17702.0,-5331.0,897.0
-360.0,-10152.0,11424.0,-30560.0,-9655.0,1512.0
2260.0,-14788.0,8384.0,-31706.0,-9870.0,957.0
2972.0,-15192.0,7404.0,-29894.0,-7567.0,933.0
2256.0,-15016.0,5308.0,-26065.0,-6015.0,2281.0
2392.0,-14412.0,3612.0,-25958.0,-4194.0,2671.0
1944.0,-14520.0,2404.0,-30089.0,-3398.0,2254.0
1972.0,-16216.0,2172.0,-31762.0,-3667.0,1404.0
1516.0,-14176.0,-1880.0,-32768.0,-3941.0,1524.0
2424.0,-15872.0,-3896.0,-32768.0,-2840.0,1016.0
3248.0,-18328.0,-6316.0,-29609.0,-136.0,1081.0
3336.0,-19656.0,-6568.0,-20364.0,4249.0,630.0
2304.0,-18844.0,-7304.0,-7939.0,6815.0,847.0
1764.0,-18340.0,-5552.0,4336.0,7291.0,1497.0
1532.0,-14344.0,-6212.0,5690.0,5858.0,1259.0
1896.0,-15516.0,-6076.0,4355.0,4418.0,-387.0
2960.0,-17516.0,-6376.0,9542.0,4879.0,-232.0
4192.0,-21548.0,-6624.0,24287.0,7739.0,1564.0
3904.0,-21028.0,-7324.0,32767.0,11855.0,3643.0
3320.0,-18496.0,-4844.0,32767.0,14488.0,3554.0
2412.0,-15788.0,-1160.0,32767.0,14803.0,4775.0
1376.0,-13456.0,3316.0,32767.0,11676.0,4951.0
540.0,-15456.0,6656.0,32767.0,8504.0,3536.0
1532.0,-20696.0,5732.0,32767.0,8703.0,-222.0
1544.0,-9496.0,4396.0,32767.0,11799.0,849.0
-756.0,-3352.0,10824.0,32767.0,10131.0,7251.0
-1400.0,-12152.0,13916.0,31246.0,6606.0,4249.0
1012.0,-13996.0,12104.0,32767.0,6206.0,1950.0
-956.0,-5392.0,10812.0,32767.0,7578.0,1304.0
-2204.0,436.0,15316.0,23965.0,4500.0,2263.0
-1944.0,-7380.0,18268.0,19824.0,2654.0,1838.0
-404.0,-6356.0,16792.0,22140.0,2288.0,-391.0
-1200.0,-1916.0,17412.0,17778.0,1623.0,-1072.0
-1876.0,-892.0,17468.0,10514.0,-544.0,259.0
36.0,-4576.0,17380.0,7536.0,48.0,-310.0
-720.0,-1552.0,17416.0,3349.0,399.0,-1086.0
-2584.0,2452.0,21292.0,-10304.0,-2782.0,-176.0
-2744.0,3532.0,18132.0,-32768.0,-9568.0,579.0
-2120.0,1036.0,13552.0,-32768.0,-16168.0,1692.0
336.0,-6504.0,9608.0,-32768.0,-20806.0,2916.0
120.0,-13772.0,6936.0,-32768.0,-24225.0,4590.0
3452.0,-20216.0,476.0,-32768.0,-23323.0,5263.0
6360.0,-16252.0,-2600.0,-32768.0,-12556.0,5078.0
2112.0,-15436.0,1192.0,-32063.0,-5828.0,6785.0
2372.0,-19884.0,2556.0,-25757.0,-5581.0,5102.0
2072.0,-16472.0,52.0,-23605.0,-5300.0,2539.0
912.0,-11404.0,-2080.0,-29898.0,-4733.0,1585.0
724.0,-14588.0,120.0,-30730.0,-6764.0,1900.0
2888.0,-19488.0,-5472.0,-26158.0,-7030.0,1643.0
2580.0,-15620.0,-8732.0,-22201.0,-3007.0,681.0
2080.0,-16848.0,-7612.0,-19046.0,1503.0,758.0
1676.0,-17556.0,-5344.0,-12095.0,1184.0,1956.0
2516.0,-17600.0,-9040.0,-5804.0,2427.0,1505.0
1824.0,-15816.0,-8976.0,-2996.0,5486.0,1146.0
484.0,-12208.0,-6496.0,-3806.0,4308.0,1579.0
1996.0,-15072.0,-7976.0,-5419.0,2806.0,2038.0
2076.0,-19256.0,-8292.0,522.0,4119.0,1200.0
2476.0,-16132.0,-8608.0,8065.0,6892.0,328.0
876.0,-13400.0,-5752.0,9460.0,7106.0,1038.0
1244.0,-13332.0,-5528.0,6918.0,4836.0,1390.0
2476.0,-17768.0,-7780.0,10049.0,4884.0,441.0
5048.0,-23092.0,-10508.0,27269.0,11625.0,-506.0
2956.0,-22624.0,-8272.0,32767.0,18532.0,-1824.0
3688.0,-16208.0,-9360.0,32767.0,22535.0,1910.0
2724.0,-12116.0,-2688.0,32767.0,21331.0,1159.0
1644.0,-17324.0,4036.0,32767.0,16692.0,2241.0
1348.0,-14856.0,2056.0,32767.0,16085.0,2070.0
2104.0,-7584.0,7136.0,32767.0,13966.0,5005.0
-532.0,-14796.0,8628.0,32767.0,9554.0,4993.0
1468.0,-12024.0,9344.0,32767.0,10851.0,5911.0
272.0,-7300.0,10472.0,32767.0,12668.0,6234.0
-1520.0,-3420.0,13264.0,32767.0,10470.0,4692.0
-2584.0,-6640.0,15844.0,32767.0,7421.0,4815.0
-1840.0,-4204.0,15344.0,32767.0,6497.0,2063.0
-1744.0,-2076.0,14508.0,31132.0,5279.0,836.0
-3388.0,3080.0,17332.0,23792.0,2713.0,438.0
-3596.0,88.0,18232.0,17386.0,-601.0,796.0
-1800.0,580.0,16224.0,12991.0,-2985.0,-1982.0
-124.0,1100.0,17800.0,8957.0,-1950.0,-2024.0
-1836.0,2516.0,18980.0,4588.0,-1534.0,-1083.0
-2064.0,3016.0,19364.0,-2810.0,-3935.0,-179.0
-792.0,1584.0,17320.0,-11015.0,-6043.0,-89.0
-1580.0,5436.0,17548.0,-23361.0,-6978.0,48.0
-1836.0,3724.0,17456.0,-32768.0,-10854.0,3080.0
80.0,-6364.0,16552.0,-32768.0,-14181.0,4030.0
2024.0,-8268.0,12032.0,-32768.0,-14628.0,3711.0
3344.0,-9692.0,7388.0,-32768.0,-10859.0,5201.0
1292.0,-8932.0,11028.0,-32768.0,-9425.0,6743.0
2312.0,-18392.0,8784.0,-32768.0,-11430.0,7185.0
3312.0,-14804.0,5088.0,-31981.0,-9657.0,5049.0
2524.0,-12676.0,3888.0,-31527.0,-7262.0,5415.0
1480.0,-15424.0,5504.0,-29849.0,-7159.0,7098.0
3040.0,-19416.0,4072.0,-26401.0,-7431.0,5980.0
1932.0,-13480.0,2360.0,-27175.0,-6309.0,4829.0
960.0,-14000.0,-288.0,-29992.0,-5906.0,5242.0
